sentence_id	token_id	token	surprisal
1	1	我	6.684779167175293
1	2	很	7.055859088897705
1	3	喜欢	3.5232324600219727
1	4	一	7.515518665313721
1	5	位	4.596033096313477
1	6	朋友	7.263531684875488
1	7	提到	13.254508018493652
1	8	的	4.101599216461182
1	9	明星	14.366327285766602
1	10	。	4.102245330810547
2	1	我	6.684779167175293
2	2	很	7.055859088897705
2	3	喜欢	3.5232324600219727
2	4	一	7.515518665313721
2	5	首	12.203920364379883
2	6	朋友	14.103425979614258
2	7	提到	14.763873100280762
2	8	的	3.2454349994659424
2	9	明星	15.46895980834961
2	10	。	3.3401379585266113
3	1	我	6.684779167175293
3	2	很	7.055859088897705
3	3	喜欢	3.5232324600219727
3	4	一	7.515518665313721
3	5	首	12.203920364379883
3	6	朋友	14.103425979614258
3	7	提到	14.763873100280762
3	8	的	3.2454349994659424
3	9	歌曲	13.690625190734863
3	10	。	3.89754319190979
4	1	我	6.684779167175293
4	2	很	7.055859088897705
4	3	喜欢	3.5232324600219727
4	4	一	7.515518665313721
4	5	位	4.596033096313477
4	6	朋友	7.263531684875488
4	7	提到	13.254508018493652
4	8	的	4.101599216461182
4	9	歌曲	13.009359359741211
4	10	。	4.442337512969971
5	1	她	10.53546142578125
5	2	开车	16.631492614746094
5	3	去	6.172421932220459
5	4	了	3.810214042663574
5	5	一	5.557422161102295
5	6	家	4.30739688873291
5	7	我	9.133077621459961
5	8	推荐	16.54288673400879
5	9	过	4.16596794128418
5	10	的	5.023885726928711
5	11	店	14.729192733764648
5	12	。	2.6773054599761963
6	1	她	10.53546142578125
6	2	开车	16.631492614746094
6	3	去	6.172421932220459
6	4	了	3.810214042663574
6	5	一	5.557422161102295
6	6	座	9.632798194885254
6	7	我	9.172415733337402
6	8	推荐	16.07943344116211
6	9	过	4.1452860832214355
6	10	的	3.8706371784210205
6	11	店	15.57514476776123
6	12	。	2.530683994293213
7	1	她	10.53546142578125
7	2	开车	16.631492614746094
7	3	去	6.172421932220459
7	4	了	3.810214042663574
7	5	一	5.557422161102295
7	6	座	9.632798194885254
7	7	我	9.172415733337402
7	8	推荐	16.07943344116211
7	9	过	4.1452860832214355
7	10	的	3.8706371784210205
7	11	山	17.86550521850586
7	12	。	3.9573023319244385
8	1	她	10.53546142578125
8	2	开车	16.631492614746094
8	3	去	6.172421932220459
8	4	了	3.810214042663574
8	5	一	5.557422161102295
8	6	家	4.30739688873291
8	7	我	9.133077621459961
8	8	推荐	16.54288673400879
8	9	过	4.16596794128418
8	10	的	5.023885726928711
8	11	山	18.01793098449707
8	12	。	3.8617115020751953
9	1	他	5.92180061340332
9	2	有	5.913641452789307
9	3	一	3.096916437149048
9	4	双	9.487933158874512
9	5	我	13.774430274963379
9	6	穿	12.502910614013672
9	7	坏	17.188026428222656
9	8	了	9.903909683227539
9	9	的	5.683587551116943
9	10	手套	15.429094314575195
9	11	。	2.585663080215454
10	1	他	5.92180061340332
10	2	有	5.913641452789307
10	3	一	3.096916437149048
10	4	枚	10.698488235473633
10	5	我	12.154640197753906
10	6	穿	11.174962997436523
10	7	坏	17.816707611083984
10	8	了	9.414494514465332
10	9	的	4.833501815795898
10	10	手套	13.454364776611328
10	11	。	2.458503484725952
11	1	他	5.92180061340332
11	2	有	5.913641452789307
11	3	一	3.096916437149048
11	4	枚	10.698488235473633
11	5	我	12.154640197753906
11	6	穿	11.174962997436523
11	7	坏	17.816707611083984
