sentence_id	token_id	token	surprisal
1	1	那	9.873441696166992
1	2	家	10.986274719238281
1	3	老板	9.023650169372559
1	4	投资	15.005326271057129
1	5	的	1.8297632932662964
1	6	饭店	8.03751277923584
1	7	很	8.12177848815918
1	8	受	6.069987773895264
1	9	欢迎	1.916229248046875
1	10	。	3.1734538078308105
2	1	那	9.873441696166992
2	2	个	8.37681770324707
2	3	老板	14.355661392211914
2	4	投资	14.954392433166504
2	5	的	1.2990301847457886
2	6	饭店	10.868974685668945
2	7	很	6.984151840209961
2	8	受	7.233964920043945
2	9	欢迎	2.227431058883667
2	10	。	3.3108279705047607
3	1	那	9.873441696166992
3	2	幅	12.366439819335938
3	3	朋友	19.583024978637695
3	4	喜欢	13.51603889465332
3	5	的	2.8346309661865234
3	6	画	9.367867469787598
3	7	吸引	11.873690605163574
3	8	了	1.6221692562103271
3	9	我	5.068103790283203
3	10	。	1.542808175086975
4	1	那	9.873441696166992
4	2	个	8.37681770324707
4	3	朋友	10.48313045501709
4	4	喜欢	12.353861808776855
4	5	的	3.789170265197754
4	6	画	16.251811981201172
4	7	吸引	12.40972900390625
4	8	了	3.84451961517334
4	9	我	2.822615146636963
4	10	。	2.580193519592285
5	1	那	9.873441696166992
5	2	件	8.119921684265137
5	3	老师	16.272550582885742
5	4	收藏	14.889451026916504
5	5	的	0.6635605692863464
5	6	艺术品	10.063989639282227
5	7	获	17.036170959472656
5	8	了	4.18466329574585
5	9	奖	9.59447956085205
5	10	。	1.3748911619186401
6	1	那	9.873441696166992
6	2	个	8.37681770324707
6	3	老师	11.500036239624023
6	4	收藏	16.801450729370117
6	5	的	1.611544132232666
6	6	艺术品	12.133872985839844
6	7	获	17.795120239257812
6	8	了	3.836925983428955
6	9	奖	8.869068145751953
6	10	。	1.995314121246338
7	1	那	9.873441696166992
7	2	只	7.429704666137695
7	3	店长	23.748655319213867
7	4	喜欢	12.793632507324219
7	5	的	6.067566871643066
7	6	宠物	16.452545166015625
7	7	生病	17.591655731201172
7	8	了	5.072503566741943
7	9	。	3.388270378112793
8	1	那	9.873441696166992
8	2	个	8.37681770324707
8	3	店长	22.843324661254883
8	4	喜欢	13.380105972290039
8	5	的	3.678331136703491
8	6	宠物	17.60910987854004
8	7	生病	17.404218673706055
8	8	了	6.426302433013916
8	9	。	3.765082597732544
9	1	那	9.873441696166992
9	2	首	12.095913887023926
9	3	明星	17.94369125366211
9	4	唱	11.208039283752441
9	5	的	1.2305017709732056
9	6	歌	1.325621485710144
9	7	很	9.711793899536133
9	8	好听	17.06104278564453
9	9	。	2.7978615760803223
10	1	那	9.873441696166992
10	2	个	8.37681770324707
10	3	明星	17.685649871826172
10	4	唱	13.21212387084961
10	5	的	0.5945419669151306
10	6	歌	2.180777072906494
10	7	很	8.025874137878418
10	8	好听	16.103897094726562
10	9	。	3.1797149181365967
11	1	那	9.873441696166992
11	2	所	10.348880767822266
11	3	老人	16.48387336730957
11	4	去	12.692230224609375
11	5	的	1.5985157489776611
11	6	学校	7.509439468383789
11	7	关闭	17.66537857055664
11	8	了	1.7700613737106323
11	9	。	6.142874717712402
12	1	那	9.873441696166992
12	2	个	8.37681770324707
12	3	老人	15.452349662780762
12	4	去	11.023270606994629
12	5	的	5.94867467880249
12	6	学校	11.4451265335083
12	7	关闭	16.51384735107422
12	8	了	2.9945929050445557
12	9	。	5.006771087646484
13	1	那	9.873441696166992
13	2	件	8.119921684265137
13	3	司机	19.901330947875977
13	4	带	9.043895721435547
13	5	的	2.422839403152466
13	6	行李	9.547487258911133
13	7	丢	13.176478385925293
13	8	了	0.23964864015579224
13	9	。	7.325016021728516
14	1	那	9.873441696166992
14	2	个	8.37681770324707
14	3	司机	15.619827270507812
14	4	带	8.5137357711792
14	5	的	3.2892086505889893
14	6	行李	9.594865798950195
14	7	丢	13.444494247436523
14	8	了	0.34478244185447693
14	9	。	6.863253593444824
15	1	那	9.873441696166992
15	2	本	8.404876708984375
15	3	作家	12.723307609558105
15	4	写	9.341015815734863
15	5	的	0.6639568209648132
15	6	书	6.083582878112793
15	7	很	7.6870951652526855
15	8	受	3.070497751235962
15	9	欢迎	1.2609877586364746
15	10	。	1.951483130455017
16	1	那	9.873441696166992
16	2	个	8.37681770324707
16	3	作家	15.907453536987305
16	4	写	10.048715591430664
16	5	的	1.0368497371673584
16	6	书	6.4228596687316895
16	7	很	7.240771293640137
16	8	受	4.275123119354248
16	9	欢迎	1.3640738725662231
16	10	。	2.6290364265441895
17	1	那	9.873441696166992
17	2	辆	10.065744400024414
17	3	朋友	14.178290367126465
17	4	开	9.615224838256836
17	5	的	4.982638835906982
17	6	车	3.1281869411468506
17	7	坏	13.611572265625
17	8	了	0.16009975969791412
17	9	。	4.918561935424805
18	1	那	9.873441696166992
18	2	个	8.37681770324707
18	3	朋友	10.48313045501709
18	4	开	10.748438835144043
18	5	的	3.8847923278808594
18	6	车	6.317724704742432
18	7	坏	13.292740821838379
18	8	了	0.18977102637290955
18	9	。	4.795602798461914
19	1	那	9.873441696166992
19	2	份	9.150440216064453
19	3	孩子	17.31945037841797
19	4	做	10.670157432556152
19	5	的	1.4495646953582764
19	6	作业	10.345331192016602
