sentence_id	token_id	token	surprisal
1	1	随着	7.634096622467041
1	2	支持	11.874631881713867
1	3	国际	7.174190998077393
1	4	贸易	6.0288286209106445
1	5	的	2.0701401233673096
1	6	政府	11.82288646697998
1	7	发展	9.26463508605957
1	8	，	0.7207526564598083
1	9	经济	7.178542613983154
1	10	变	12.58837604522705
1	11	好	6.860064506530762
1	12	了	5.825132846832275
1	13	。	2.357921838760376
2	1	随着	7.634096622467041
2	2	支持	11.874631881713867
2	3	国际	7.174190998077393
2	4	贸易	6.0288286209106445
2	5	的	2.0701401233673096
2	6	政府	11.82288646697998
2	7	发展	9.26463508605957
2	8	。	6.266701698303223
3	1	随着	7.634096622467041
3	2	缩短	15.747716903686523
3	3	人们	8.716546058654785
3	4	距离	11.1826753616333
3	5	的	0.9090080261230469
3	6	互联网	16.09756088256836
3	7	的	6.247838020324707
3	8	出现	12.918397903442383
3	9	，	0.1754443198442459
3	10	生活	11.841350555419922
3	11	质量	8.776885986328125
3	12	提高	12.299530982971191
3	13	了	2.866521120071411
3	14	。	6.884721279144287
4	1	随着	7.634096622467041
4	2	缩短	15.747716903686523
4	3	人们	8.716546058654785
4	4	距离	11.1826753616333
4	5	的	0.9090080261230469
4	6	互联网	16.09756088256836
4	7	的	6.247838020324707
4	8	出现	12.918397903442383
4	9	。	5.648636817932129
5	1	随着	7.634096622467041
5	2	一阵	17.458749771118164
5	3	提醒	14.492435455322266
5	4	乘客	14.503833770751953
5	5	的	1.888803482055664
5	6	铃声	18.70798110961914
5	7	，	0.999230682849884
5	8	火车	14.382084846496582
5	9	开	11.266802787780762
5	10	了	1.086765170097351
5	11	。	11.967594146728516
6	1	随着	7.634096622467041
6	2	一阵	17.458749771118164
6	3	提醒	14.492435455322266
6	4	乘客	14.503833770751953
6	5	的	1.888803482055664
6	6	铃声	18.70798110961914
6	7	。	6.297215461730957
7	1	随着	7.634096622467041
7	2	不	10.989346504211426
7	3	敢	9.131678581237793
7	4	说话	12.563726425170898
7	5	的	0.7526866793632507
7	6	他	9.444458961486816
7	7	的	4.812989234924316
7	8	年龄	11.985591888427734
7	9	增长	15.628656387329102
7	10	，	0.7276318669319153
7	11	他	5.159164905548096
7	12	更	8.061076164245605
7	13	有	5.999965667724609
7	14	自信	9.854863166809082
7	15	了	6.892979145050049
7	16	。	0.5703762769699097
8	1	随着	7.634096622467041
8	2	不	10.989346504211426
8	3	敢	9.131678581237793
8	4	说话	12.563724517822266
8	5	的	0.7526865005493164
8	6	他	9.444458961486816
8	7	的	4.812988758087158
8	8	年龄	11.985591888427734
8	9	增长	15.628656387329102
8	10	。	4.5879082679748535
9	1	随着	7.634096622467041
9	2	下	10.335214614868164
9	3	很多	11.479573249816895
9	4	雪	16.855430603027344
9	5	的	3.41475772857666
9	6	冬天	14.73975658416748
9	7	的	7.207890510559082
9	8	到来	13.56118106842041
9	9	，	0.5014730095863342
9	10	树木	19.316120147705078
9	11	凋零	21.74059295654297
9	12	了	11.902753829956055
9	13	。	4.21484899520874
10	1	随着	7.634096622467041
10	2	下	10.335214614868164
10	3	很多	11.479573249816895
10	4	雪	16.855430603027344
10	5	的	3.41475772857666
10	6	冬天	14.73975658416748
10	7	的	7.207890510559082
10	8	到来	13.56118106842041
10	9	。	5.4836578369140625
11	1	随着	7.634096622467041
11	2	提高	11.363140106201172
11	3	人们	6.94760799407959
11	4	生活	7.284698486328125
11	5	质量	11.361517906188965
