sentence_id	token_id	token	surprisal
1	1	我	7.89858
1	2	很	6.71925
1	3	喜欢	4.56314
1	4	一	7.17359
1	5	位	4.05965
1	6	让	10.6207
1	7	人	3.18618
1	8	开心	10.6665
1	9	的	0.14839
1	10	明星	11.2969
1	11	。	1.86959
2	1	我	7.89858
2	2	很	6.71925
2	3	喜欢	4.56314
2	4	一	7.17359
2	5	首	11.2377
2	6	让	9.58615
2	7	人	3.30034
2	8	开心	10.5693
2	9	的	0.145118
2	10	明星	11.5353
2	11	。	1.72761
3	1	我	7.89858
3	2	很	6.71925
3	3	喜欢	4.56314
3	4	一	7.17359
3	5	首	11.2377
3	6	让	9.58615
3	7	人	3.30034
3	8	开心	10.5693
3	9	的	0.145118
3	10	歌曲	12.4115
3	11	。	1.43706
4	1	我	7.89858
4	2	很	6.71925
4	3	喜欢	4.56314
4	4	一	7.17359
4	5	位	4.05965
4	6	让	10.6207
4	7	人	3.18618
4	8	开心	10.6665
4	9	的	0.14839
4	10	歌曲	14.5592
4	11	。	1.53103
5	1	她	7.06943
5	2	开车	17.7577
5	3	去	8.15075
5	4	了	3.52726
5	5	一	5.00672
5	6	家	6.20244
5	7	受	12.5964
5	8	大家	10.8444
5	9	欢迎	2.17162
5	10	的	0.090893
5	11	店	13.0052
5	12	。	1.13606
6	1	她	7.06943
6	2	开车	17.7577
6	3	去	8.15075
6	4	了	3.52726
6	5	一	5.00672
6	6	座	6.37839
6	7	受	11.4314
6	8	大家	12.9387
6	9	欢迎	2.74866
6	10	的	0.0717496
6	11	店	12.913
6	12	。	1.05949
7	1	她	7.06943
7	2	开车	17.7577
7	3	去	8.15075
7	4	了	3.52726
7	5	一	5.00672
7	6	座	6.37839
7	7	受	11.4314
7	8	大家	12.9387
7	9	欢迎	2.74866
7	10	的	0.0717496
7	11	山	13.6641
7	12	。	1.37923
8	1	她	7.06943
8	2	开车	17.7577
8	3	去	8.15075
8	4	了	3.52726
8	5	一	5.00672
8	6	家	6.20244
8	7	受	12.5964
8	8	大家	10.8444
8	9	欢迎	2.17162
8	10	的	0.090893
8	11	山	15.3613
8	12	。	1.71686
9	1	他	4.12783
9	2	有	11.0161
9	3	一	3.62733
9	4	双	11.3196
9	5	被	8.23495
9	6	我	7.98496
9	7	丢	14.0303
9	8	了	3.80126
9	9	的	0.916312
9	10	手套	13.8623
9	11	。	9.90536
10	1	他	4.12783
10	2	有	11.0161
10	3	一	3.62733
10	4	枚	7.17807
10	5	被	7.80422
10	6	我	9.71698
10	7	丢	13.8914
10	8	了	3.65147
10	9	的	1.39648
10	10	手套	14.1975
10	11	。	9.92947
11	1	他	4.12783
11	2	有	11.0161
11	3	一	3.62733
11	4	枚	7.17807
11	5	被	7.80422
11	6	我	9.71698
11	7	丢	13.8914
11	8	了	3.65147
11	9	的	1.39648
11	10	纽扣	21.875
11	11	。	10.4762
12	1	他	4.12783
12	2	有	11.0161
12	3	一	3.62733
12	4	双	11.3196
12	5	被	8.23495
12	6	我	7.98496
12	7	丢	14.0303
12	8	了	3.80126
12	9	的	0.916312
12	10	纽扣	22.1667
12	11	。	10.1222
13	1	店长	20.4876
13	2	拿	13.5364
13	3	着	1.87983
13	4	一	3.26574
13	5	只	5.86279
13	6	已经	12.2759
13	7	成熟	12.6453
13	8	了	4.80484
13	9	的	0.300947
13	10	兔子	16.8226
13	11	。	5.67069
14	1	店长	20.4876
14	2	拿	13.5364
14	3	着	1.87983
14	4	一	3.26574
14	5	根	8.03476
14	6	已经	12.7569
14	7	成熟	12.7124
14	8	了	6.03333
14	9	的	0.224659
14	10	兔子	15.5942
14	11	。	5.65655
15	1	店长	20.4876
15	2	拿	13.5364
15	3	着	1.87983
15	4	一	3.26574
15	5	根	8.03476
15	6	已经	12.7569
15	7	成熟	12.7124
15	8	了	6.03333
15	9	的	0.224659
15	10	萝卜	13.7088
15	11	。	6.11695
16	1	店长	20.4876
16	2	拿	13.5364
16	3	着	1.87983
16	4	一	3.26574
16	5	只	5.86279
16	6	已经	12.2759
16	7	成熟	12.6453
16	8	了	4.80484
16	9	的	0.300947
16	10	萝卜	14.6492
16	11	。	6.09504
17	1	他	4.12783
17	2	认识	17.0641
17	3	了	3.09048
17	4	一	7.82264
17	5	名	5.76199
17	6	会	12.6249
17	7	讲	11.2876
17	8	故事	10.4152
17	9	的	0.0727538
17	10	男孩	12.7542
17	11	。	2.10517
18	1	他	4.12783
18	2	认识	17.0641
18	3	了	3.09048
18	4	一	7.82264
18	5	本	8.55306
18	6	会	11.4707
18	7	讲	12.5154
18	8	故事	10.7903
18	9	的	0.15304
18	10	男孩	12.9558
18	11	。	2.22622
19	1	他	4.12783
19	2	认识	17.0641
19	3	了	3.09048
19	4	一	7.82264
19	5	本	8.55306
19	6	会	11.4707
19	7	讲	12.5154
19	8	故事	10.7903
19	9	的	0.15304
19	10	小说	7.87575
19	11	。	2.03511
20	1	他	4.12783
20	2	认识	17.0641
20	3	了	3.09048
20	4	一	7.82264
20	5	名	5.76199
20	6	会	12.6249
20	7	讲	11.2876
20	8	故事	10.4152
20	9	的	0.0727538
20	10	小说	9.8623
20	11	。	2.10187
21	1	男人	16.9956
21	2	在	4.78656
21	3	扫描	19.5956
21	4	一	6.30443
21	5	篇	7.29155
21	6	登报	20.2483
21	7	了	9.83403
21	8	的	2.93141
21	9	文章	7.01743
21	10	。	18.0417
22	1	男人	16.9956
22	2	在	4.78656
22	3	扫描	19.5956
22	4	一	6.30443
22	5	张	5.91935
22	6	登报	20.5182
22	7	了	8.65826
22	8	的	2.88424
22	9	文章	9.9675
22	10	。	18.3757
23	1	男人	16.9956
23	2	在	4.78656
23	3	扫描	19.5956
23	4	一	6.30443
23	5	张	5.91935
23	6	登报	20.5182
23	7	了	8.65826
23	8	的	2.88424
23	9	图片	9.94717
23	10	。	18.9453
24	1	男人	16.9956
24	2	在	4.78656
24	3	扫描	19.5956
24	4	一	6.30443
24	5	篇	7.29155
24	6	登报	20.2483
24	7	了	9.83403
24	8	的	2.93141
24	9	图片	7.48196
24	10	。	18.4636
25	1	演员	16.2404
25	2	在	3.74753
25	3	看	12.4367
25	4	一	6.01807
25	5	张	6.00853
25	6	唤起	20.47
25	7	她	6.6251
25	8	回忆	13.3507
25	9	的	0.702667
25	10	旧	13.6864
25	11	照片	7.56471
25	12	。	18.2336
26	1	演员	16.2404
26	2	在	3.74753
26	3	看	12.4367
26	4	一	6.01807
26	5	位	4.5417
26	6	唤起	20.4024
26	7	她	6.69199
26	8	回忆	13.1508
26	9	的	0.64207
26	10	旧	13.0744
26	11	照片	9.88982
26	12	。	18.3853
27	1	演员	16.2404
27	2	在	3.74753
27	3	看	12.4367
27	4	一	6.01807
27	5	位	4.5417
27	6	唤起	20.4024
27	7	她	6.69199
27	8	回忆	13.1508
27	9	的	0.64207
27	10	老师	10.5935
27	11	。	16.2987
28	1	演员	16.2404
28	2	在	3.74753
28	3	看	12.4367
28	4	一	6.01807
28	5	张	6.00853
28	6	唤起	20.47
28	7	她	6.6251
28	8	回忆	13.3507
28	9	的	0.702667
28	10	老师	12.1749
28	11	。	15.3546
29	1	他	4.12783
29	2	在	5.54315
29	3	修理	19.8897
29	4	一	5.95015
29	5	辆	5.56173
29	6	无法	14.9177
29	7	启动	13.5097
29	8	的	0.18857
29	9	汽车	5.74024
29	10	。	15.4387
30	1	他	4.12783
30	2	在	5.54315
30	3	修理	19.8897
30	4	一	5.95015
30	5	套	5.51109
30	6	无法	13.8703
30	7	启动	13.3773
30	8	的	0.274826
30	9	汽车	8.8747
30	10	。	14.9035
31	1	他	4.12783
31	2	在	5.54315
31	3	修理	19.8897
31	4	一	5.95015
31	5	套	5.51109
31	6	无法	13.8703
31	7	启动	13.3773
31	8	的	0.274826
31	9	系统	9.71594
31	10	。	17.4293
32	1	他	4.12783
32	2	在	5.54315
32	3	修理	19.8897
32	4	一	5.95015
32	5	辆	5.56173
32	6	无法	14.9177
32	7	启动	13.5097
32	8	的	0.18857
32	9	系统	11.9612
32	10	。	17.4502
33	1	学生	14.6157
33	2	们	18.4319
33	3	在	4.61056
33	4	写	12.8776
33	5	一	4.97974
33	6	部	4.51951
33	7	长	11.6215
33	8	一	6.52139
33	9	个	6.57408
33	10	小时	4.87792
33	11	的	0.0351929
33	12	电影	6.24313
33	13	。	16.423
34	1	学生	14.6157
34	2	们	18.4319
34	3	在	4.61056
34	4	写	12.8776
34	5	一	4.97974
34	6	首	9.11742
34	7	长	10.6948
34	8	一	6.00477
34	9	个	6.2428
34	10	小时	4.18841
34	11	的	0.0548968
34	12	电影	6.52016
34	13	。	16.487
35	1	学生	14.6157
35	2	们	18.4319
35	3	在	4.61056
35	4	写	12.8776
35	5	一	4.97974
35	6	首	9.11742
35	7	长	10.6948
35	8	一	6.00477
35	9	个	6.2428
35	10	小时	4.18841
35	11	的	0.0548968
35	12	戏曲	13.6003
35	13	。	17.1602
36	1	学生	14.6157
36	2	们	18.4319
36	3	在	4.61056
36	4	写	12.8776
36	5	一	4.97974
36	6	部	4.51951
36	7	长	11.6215
36	8	一	6.52139
36	9	个	6.57408
36	10	小时	4.87792
36	11	的	0.0351929
36	12	戏曲	13.5952
36	13	。	16.8068
37	1	我们	8.17582
37	2	在	5.05948
37	3	看	11.0396
37	4	一	6.4237
37	5	场	3.13691
37	6	吸引	14.7537
37	7	了	3.91211
37	8	很多	6.65982
37	9	观众	4.01367
37	10	的	0.41765
37	11	表演	7.62087
37	12	。	2.45104
38	1	我们	8.17582
38	2	在	5.05948
38	3	看	11.0396
38	4	一	6.4237
38	5	块	9.65488
38	6	吸引	14.2788
38	7	了	3.58415
38	8	很多	6.51878
38	9	观众	4.36132
38	10	的	0.438359
38	11	表演	9.86848
38	12	。	2.92137
39	1	我们	8.17582
39	2	在	5.05948
39	3	看	11.0396
39	4	一	6.4237
39	5	块	9.65488
39	6	吸引	14.2788
39	7	了	3.58415
39	8	很多	6.51878
39	9	观众	4.36132
39	10	的	0.438359
39	11	场地	14.3943
39	12	。	2.57292
40	1	我们	8.17582
40	2	在	5.05948
40	3	看	11.0396
40	4	一	6.4237
40	5	场	3.13691
40	6	吸引	14.7537
40	7	了	3.91211
40	8	很多	6.65982
40	9	观众	4.01367
40	10	的	0.41765
40	11	场地	14.9194
40	12	。	2.66748
41	1	他	4.12783
41	2	最	12.9329
41	3	喜欢	6.29789
41	4	一	8.79289
41	5	道	9.41075
41	6	让	10.3679
41	7	人	3.30986
41	8	想念	13.4501
41	9	的	2.26254
41	10	菜	10.9722
41	11	。	2.51648
42	1	他	4.12783
42	2	最	12.9329
42	3	喜欢	6.29789
42	4	一	8.79289
42	5	瓶	11.5838
42	6	让	10.8748
42	7	人	3.1306
42	8	想念	13.2139
42	9	的	2.25033
42	10	菜	10.247
42	11	。	2.71918
43	1	他	4.12783
43	2	最	12.9329
43	3	喜欢	6.29789
43	4	一	8.79289
43	5	瓶	11.5838
43	6	让	10.8748
43	7	人	3.1306
43	8	想念	13.2139
43	9	的	2.25033
43	10	醋	17.1391
43	11	。	3.16408
44	1	他	4.12783
44	2	最	12.9329
44	3	喜欢	6.29789
44	4	一	8.79289
44	5	道	9.41075
44	6	让	10.3679
44	7	人	3.30986
44	8	想念	13.4501
44	9	的	2.26254
44	10	醋	17.083
44	11	。	2.99527
45	1	她	7.06943
45	2	拿	13.9705
45	3	了	2.18369
45	4	一	2.47137
45	5	份	4.29881
45	6	被	7.95928
45	7	提供	18.1406
45	8	给	5.16708
45	9	客人	10.6069
45	10	的	0.08614
45	11	饭	12.3179
45	12	。	8.29464
46	1	她	7.06943
46	2	拿	13.9705
46	3	了	2.18369
46	4	一	2.47137
46	5	卷	15.1344
46	6	被	8.34845
46	7	提供	19.9038
46	8	给	5.75671
46	9	客人	11.2679
46	10	的	0.095032
46	11	饭	11.7295
46	12	。	8.21436
47	1	她	7.06943
47	2	拿	13.9705
47	3	了	2.18369
47	4	一	2.47137
47	5	卷	15.1344
47	6	被	8.34845
47	7	提供	19.9038
47	8	给	5.75671
47	9	客人	11.2679
47	10	的	0.095032
47	11	纸	13.9555
47	12	。	9.24302
48	1	她	7.06943
48	2	拿	13.9705
48	3	了	2.18369
48	4	一	2.47137
48	5	份	4.29881
48	6	被	7.95928
48	7	提供	18.1406
48	8	给	5.16708
48	9	客人	10.6069
48	10	的	0.08614
48	11	纸	13.9183
48	12	。	11.6375
49	1	学生	14.6157
49	2	们	18.4319
49	3	在	4.61056
49	4	写	12.8776
49	5	一	4.97974
49	6	部	4.51951
49	7	令	9.93383
49	8	人	0.260567
49	9	感动	6.00246
49	10	的	0.0625593
49	11	戏剧	11.7394
49	12	。	17.3965
50	1	学生	14.6157
50	2	们	18.4319
50	3	在	4.61056
50	4	写	12.8776
50	5	一	4.97974
50	6	篇	3.23609
50	7	令	10.4983
50	8	人	0.291724
50	9	感动	6.1553
50	10	的	0.0560458
50	11	戏剧	12.7425
50	12	。	17.4497
51	1	学生	14.6157
51	2	们	18.4319
51	3	在	4.61056
51	4	写	12.8776
51	5	一	4.97974
51	6	篇	3.23609
51	7	令	10.4983
51	8	人	0.291724
51	9	感动	6.1553
51	10	的	0.0560458
51	11	文章	6.60983
51	12	。	17.6913
52	1	学生	14.6157
52	2	们	18.4319
52	3	在	4.61056
52	4	写	12.8776
52	5	一	4.97974
52	6	部	4.51951
52	7	令	9.93383
52	8	人	0.260567
52	9	感动	6.00246
52	10	的	0.0625593
