sentence_id	token_id	token	surprisal
1	1	他	6.408791996377333
1	2	喜欢	12.202044386521523
1	3	那	7.767826664063222
1	4	家	7.141851048664325
1	5	亲切	16.732008440666405
1	6	的	1.5318910163623585
1	7	老板	11.472445218970954
1	8	投资	16.4424138746593
1	9	的	10.794775009700714
1	10	饭店	13.740561829844793
1	11	。	1.7879793505628498
2	1	他	6.408791996377333
2	2	喜欢	12.202044386521523
2	3	那	7.767826664063222
2	4	个	4.380943814720862
2	5	亲切	16.09377536598077
2	6	的	0.6867566728969123
2	7	老板	12.682800375726472
2	8	投资	17.247462671307602
2	9	的	10.318163391692238
2	10	饭店	14.007792599060508
2	11	。	1.9406924661622327
3	1	她	8.324534752268313
3	2	在	4.270462509988064
3	3	看	8.477226595398204
3	4	那	6.623128554236043
3	5	幅	10.346409396727985
3	6	聪明	13.843413812439046
3	7	的	0.9917729564338416
3	8	朋友	9.595447167591999
3	9	喜欢	18.787291989283325
3	10	的	14.121204686139478
3	11	画	14.532197712221773
3	12	。	3.2779100512772885
4	1	她	8.324534752268313
4	2	在	4.270462509988064
4	3	看	8.477226595398204
4	4	那	6.623128554236043
4	5	个	5.846216412580347
4	6	聪明	13.532711068352391
4	7	的	1.321040447718417
4	8	朋友	9.592953506815789
4	9	喜欢	18.783575752049437
4	10	的	14.550013995990582
4	11	画	15.849211199131133
4	12	。	2.9838578846594714
5	1	我	5.782587890090463
5	2	欣赏	16.404010421891954
5	3	那	6.226750091404931
5	4	件	3.9166323394634333
5	5	细心	15.967778696009177
5	6	的	0.17951520094016615
5	7	老师	14.183716585631686
5	8	收藏	20.20789127288223
5	9	的	10.524346644084432
5	10	艺术品	18.89949941368276
5	11	。	1.5699083001519654
6	1	我	5.782587890090463
6	2	欣赏	16.404010421891954
6	3	那	6.226750091404931
6	4	个	5.54568085327368
6	5	细心	15.142927991730886
6	6	的	0.4383966628893248
6	7	老师	13.807327874098945
6	8	收藏	20.420036031687836
6	9	的	11.684635518778393
6	10	艺术品	18.389860792223487
6	11	。	1.1628294941550337
7	1	他	6.408791996377333
7	2	打	12.706867505565567
7	3	了	2.4338463845616864
7	4	那	10.96535081352381
7	5	只	9.276511607690566
7	6	负责	14.37962615003272
7	7	的	2.287425376741254
7	8	店长	20.845293457845735
7	9	喜欢	16.97890599399993
7	10	的	14.357127829208153
7	11	宠物	18.176404873854636
7	12	。	2.046360811394294
8	1	他	6.408791996377333
8	2	打	12.706867505565567
8	3	了	2.4338463845616864
8	4	那	10.96535081352381
8	5	个	3.5459862038512924
8	6	负责	14.420280896728087
8	7	的	1.9879772945342395
8	8	店长	21.291358377918023
8	9	喜欢	17.664642978386496
8	10	的	14.576994233713052
8	11	宠物	18.333030397132163
8	12	。	1.9636748947725664
9	1	我	5.782587890090463
9	2	在	5.616493859451449
9	3	思念	19.089856914833135
9	4	那	7.553088606076134
9	5	首	9.50760478109899
9	6	有名	11.575081159526569
9	7	的	0.04762716115557453
9	8	明星	11.939589028718913
9	9	唱	20.6140836829196
9	10	的	10.388103471099441
9	11	歌	12.80773092516867
9	12	。	0.629401729584032
10	1	我	5.782587890090463
10	2	在	5.616493859451449
10	3	思念	19.089856914833135
10	4	那	7.553088606076134
10	5	个	6.489347358952003
10	6	有名	11.834939859412273
10	7	的	0.033657122648229176
10	8	明星	12.267054547728321
10	9	唱	20.83605948146416
10	10	的	10.852025385380443
10	11	歌	13.030833655905496
10	12	。	0.9715566715789379
11	1	她	8.324534752268313
11	2	拜访	14.619394091319922
11	3	了	4.25126916664891
11	4	那	7.1999032337273725
11	5	所	8.178530603121402
11	6	富有	12.629804200837569
11	7	的	3.794731401966793
11	8	老人	11.759055245371705
11	9	去	13.990225810461126
11	10	的	6.240020735888336
11	11	学校	7.439707628460127
11	12	。	1.211269263907397
12	1	她	8.324534752268313
12	2	拜访	14.619394091319922
12	3	了	4.25126916664891
12	4	那	7.1999032337273725
12	5	个	4.691549799609923
12	6	富有	13.057807497882678
12	7	的	3.252451442477728
12	8	老人	12.145927513436263
12	9	去	14.29916683976991
12	10	的	5.740756130365156
12	11	学校	7.819027733196066
12	12	。	1.0929028092288036
13	1	他	6.408791996377333
13	2	检查	15.206049690512947
13	3	了	1.3186962113219316
13	4	那	7.426223009919941
13	5	件	4.045546700968956
13	6	紧张	13.708870884605801
13	7	的	0.8198115917493567
13	8	司机	15.627172993857435
13	9	带	12.919855360861376
13	10	的	9.46194432043265
13	11	行李	14.98121472049769
13	12	。	5.140864691712693
14	1	他	6.408791996377333
14	2	检查	15.206049690512947
14	3	了	1.3186962113219316
14	4	那	7.426223009919941
14	5	个	5.239423808968269
14	6	紧张	12.94639022515441
14	7	的	1.397985474463212
14	8	司机	14.915078248441034
14	9	带	13.09084449988488
14	10	的	9.681080826276997
14	11	行李	15.1197273773885
14	12	。	3.614994049740403
15	1	我	5.782587890090463
15	2	听说	9.872771957790276
15	3	过	1.4265832730171404
15	4	那	5.0549929937065095
15	5	本	4.871801439656821
15	6	有名	12.199896859107177
15	7	的	0.019488187265991996
15	8	作家	12.989682195412875
15	9	写	11.711866685600498
15	10	的	7.9312497647349645
15	11	书	8.492708393217711
15	12	。	3.023014660309002
16	1	我	5.782587890090463
16	2	听说	9.872771957790276
16	3	过	1.4265832730171404
16	4	那	5.0549929937065095
