sentence_id	token_id	token	surprisal
1	1	他	6.408791996377333
1	2	喜欢	12.202044386521523
1	3	那	7.767826664063222
1	4	家	7.141851048664325
1	5	老板	9.866288369120433
1	6	投资	14.427782568631834
1	7	的	3.911385069552445
1	8	饭店	12.454871378100492
1	9	。	10.805761401716751
2	1	他	6.408791996377333
2	2	喜欢	12.202044386521523
2	3	那	7.767826664063222
2	4	个	4.380943814720862
2	5	老板	11.627979587582203
2	6	投资	16.1039870271102
2	7	的	10.005199947372411
2	8	饭店	14.76188834417789
2	9	。	2.395533316185521
3	1	她	8.324534752268313
3	2	在	4.270462509988064
3	3	看	8.477226595398204
3	4	那	6.623128554236043
3	5	幅	10.346409396727985
3	6	朋友	11.716196480239404
3	7	喜欢	12.82050800381242
3	8	的	1.4803909393955976
3	9	画	13.006523666162252
3	10	。	1.5208031688951138
4	1	她	8.324534752268313
4	2	在	4.270462509988064
4	3	看	8.477226595398204
4	4	那	6.623128554236043
4	5	个	5.846216412580347
4	6	朋友	9.79702595126615
4	7	喜欢	13.58956833916912
4	8	的	2.3160081793704634
4	9	画	15.26587646636117
4	10	。	2.406376702222218
5	1	我	5.782587890090463
5	2	欣赏	16.404010421891954
5	3	那	6.226750091404931
5	4	件	3.9166323394634333
5	5	老师	17.13379112477042
5	6	收藏	16.141353531807844
5	7	的	0.32876727501063385
5	8	艺术品	16.71432253374924
5	9	。	1.2468049637107868
6	1	我	5.782587890090463
6	2	欣赏	16.404010421891954
6	3	那	6.226750091404931
6	4	个	5.54568085327368
6	5	老师	13.16115692070268
6	6	收藏	19.18797761911415
6	7	的	0.6905894287872627
6	8	艺术品	16.338620916672667
6	9	。	1.149146402738836
7	1	他	6.408791996377333
7	2	打	12.706867505565567
7	3	了	2.4338463845616864
7	4	那	10.96535081352381
7	5	只	9.276511607690566
7	6	店长	19.009266724360856
7	7	喜欢	15.346842222106169
7	8	的	14.096184159788024
7	9	宠物	17.687521559087912
7	10	。	2.256507103533494
8	1	他	6.408791996377333
8	2	打	12.706867505565567
8	3	了	2.4338463845616864
8	4	那	10.96535081352381
8	5	个	3.5459862038512924
8	6	店长	19.437698042529796
8	7	喜欢	16.4375081714657
8	8	的	12.055988582857253
8	9	宠物	18.608979587039812
8	10	。	3.3815330219963187
9	1	我	5.782587890090463
9	2	在	5.616493859451449
9	3	思念	19.089856914833135
9	4	那	7.553088606076134
9	5	首	9.50760478109899
9	6	明星	11.880841198270296
9	7	唱	19.98660868538144
9	8	的	3.370522417401631
9	9	歌	8.83086187949732
9	10	。	0.808596397111927
10	1	我	5.782587890090463
10	2	在	5.616493859451449
10	3	思念	19.089856914833135
10	4	那	7.553088606076134
10	5	个	6.489347358952003
10	6	明星	12.561864965590232
10	7	唱	20.162189332047454
10	8	的	2.750109555176607
10	9	歌	8.942323276147391
10	10	。	1.2747112670455891
11	1	她	8.324534752268313
11	2	拜访	14.619394091319922
11	3	了	4.25126916664891
11	4	那	7.1999032337273725
11	5	所	8.178530603121402
11	6	老人	11.069121917555577
11	7	去	11.180714255612259
11	8	的	5.373317917434633
11	9	学校	5.779301330162738
11	10	。	2.576424612534751
12	1	她	8.324534752268313
12	2	拜访	14.619394091319922
12	3	了	4.25126916664891
12	4	那	7.1999032337273725
12	5	个	4.691549799609923
12	6	老人	11.821456863717657
12	7	去	10.866263260907942
12	8	的	5.547728391525631
12	9	学校	6.217123247457707
12	10	。	2.323251108310913
13	1	他	6.408791996377333
13	2	检查	15.206049690512947
13	3	了	1.3186962113219316
13	4	那	7.426223009919941
13	5	件	4.045546700968956
13	6	司机	17.065047704788
13	7	带	10.21080256378385
13	8	的	5.402945791923216
13	9	行李	14.949824034974881
13	10	。	6.450828826222164
14	1	他	6.408791996377333
14	2	检查	15.206049690512947
14	3	了	1.3186962113219316
14	4	那	7.426223009919941
14	5	个	5.239423808968269
14	6	司机	12.579556961360481
14	7	带	12.292985006249268
14	8	的	6.451311186560169
14	9	行李	13.615758913378514
14	10	。	4.577893872707222
15	1	我	5.782587890090463
15	2	听说	9.872771957790276
15	3	过	1.4265832730171404
15	4	那	5.0549929937065095
15	5	本	4.871801439656821
15	6	作家	14.60298032541634
15	7	写	10.091775397606114
15	8	的	2.47879334395121
15	9	书	2.358164230302954
15	10	。	3.296149362579662
16	1	我	5.782587890090463
16	2	听说	9.872771957790276
16	3	过	1.4265832730171404
16	4	那	5.0549929937065095
16	5	个	6.484591341263151
16	6	作家	13.872664527832672
16	7	写	10.838494141661926
16	8	的	3.0058992469420076
16	9	书	3.500499264075806
16	10	。	3.1733502717238977
17	1	她	8.324534752268313
17	2	撞	18.835267873303664
17	3	了	2.949939423768555
17	4	那	8.197747228532592
17	5	辆	6.1088416936092
17	6	朋友	12.163692963941067
17	7	开	13.061987073499317
17	8	的	6.4238147423430405
17	9	车	4.853926537268322
17	10	。	2.7396177408049454
18	1	她	8.324534752268313
18	2	撞	18.835267873303664
18	3	了	2.949939423768555
18	4	那	8.197747228532592
18	5	个	4.523596901507204
18	6	朋友	9.168382089027126
18	7	开	13.642027625937573
18	8	的	7.106246799126751
18	9	车	7.175633387950086
18	10	。	3.9889295214573934
19	1	我们	6.726683767149853
19	2	认可	15.918497873335372
19	3	了	3.455520147242307
19	4	那	6.772033157863387
19	5	份	7.091735155555654
