sentence_id	token_id	token	surprisal
1	1	那	7.688060645163592
1	2	位	6.230127934518041
1	3	教授	8.145735456103694
1	4	写	10.122017016929682
1	5	了	0.5768004270380231
1	6	读者	15.346195401162532
1	7	喜欢	16.785857960422945
1	8	的	2.7370880330149845
1	9	书	6.725512082696085
1	10	的	16.72417464620662
1	11	内容	8.94213164497009
1	12	。	2.233810789297408
2	1	那	7.688060645163592
2	2	位	6.230127934518041
2	3	教授	8.145735456103694
2	4	打	11.957525065004077
2	5	了	0.8291509167581523
2	6	读者	15.475731592184303
2	7	喜欢	16.261617786248657
2	8	的	7.56008623686408
2	9	书	5.350822778226686
2	10	的	16.646013590692988
2	11	内容	12.478347861457792
2	12	。	2.2802854970737343
3	1	弟弟	17.788927947479387
3	2	启动	16.46326948177272
3	3	了	2.0155158706843466
3	4	父亲	14.836479939509502
3	5	买	12.562531491019051
3	6	的	2.89575980880862
3	7	车	9.943666185026473
3	8	。	0.4648039246314113
4	1	弟弟	17.788927947479387
4	2	认识	12.803928185282107
4	3	了	5.296682420770214
4	4	父亲	11.721372391344929
4	5	买	12.918242537566876
4	6	的	3.332638158110754
4	7	车	10.03487243202273
4	8	。	0.5060176783838273
5	1	他	6.408791996377333
5	2	拿	11.853556825251674
5	3	了	4.0359611729295075
5	4	桌子	13.182906771480404
5	5	上	10.622902550060346
5	6	的	8.45338209675299
5	7	妈妈	14.436619397129043
5	8	放	10.146008028298525
5	9	的	5.647409265315133
5	10	筷子	18.4944473790799
5	11	。	3.876268357606733
6	1	他	6.408791996377333
6	2	听	11.510354910951717
6	3	了	2.1523940053277357
6	4	桌子	14.43457681215041
6	5	上	14.28796220845615
6	6	的	8.817514597506573
6	7	妈妈	14.445655096929954
6	8	放	13.151546268365948
6	9	的	5.811556750576685
6	10	筷子	18.67624922264099
6	11	。	7.513047841581965
7	1	她	8.324534752268313
7	2	终于	11.50122431001472
7	3	实现	14.151295502867676
7	4	了	0.14495698609711383
7	5	她	7.743144019959523
7	6	设立	18.78678541797273
7	7	的	2.3826171245646464
7	8	理想	11.622679600472622
7	9	。	0.6234884668487837
8	1	她	8.324534752268313
8	2	终于	11.50122431001472
8	3	购买	12.805697984303116
8	4	了	1.1611797310924317
8	5	她	6.8871491445545345
8	6	设立	17.54731955261152
8	7	的	0.7929693195533503
8	8	理想	13.716303579337378
8	9	。	1.037105869903499
9	1	我	5.782587890090463
9	2	修理	19.384096127249457
9	3	了	1.8039657558246738
9	4	这个	5.5412328754833275
9	5	父亲	14.875655655559271
9	6	使用	13.135319844000414
9	7	的	1.2648303769350875
9	8	电脑	10.033204472153948
9	9	。	2.7866105713983416
10	1	我	5.782587890090463
10	2	阅读	16.76860297731237
10	3	了	3.437876305270443
10	4	这个	4.187911307645333
10	5	父亲	14.692188299689402
10	6	使用	14.009167653846298
10	7	的	1.0144451086790056
10	8	电脑	10.685813744996715
10	9	。	3.079274180963722
11	1	我	5.782587890090463
11	2	邀请	14.46256898050912
11	3	过	6.840879894619388
11	4	母亲	8.255352443918895
11	5	认识	10.739518421022112
11	6	的	12.919372141951662
11	7	我	6.712469730830648
11	8	的	0.8445585490539145
11	9	朋友	5.731172416343924
11	10	。	2.739675161092606
12	1	我	5.782587890090463
12	2	打开	15.746957836254088
12	3	过	3.549103896616714
12	4	母亲	10.859841632585635
12	5	认识	14.1191688942111
12	6	的	2.8835513509805395
12	7	我	9.912525772983308
12	8	的	0.7663880188331689
12	9	朋友	7.46674963549161
12	10	。	2.9385287034642857
13	1	记者	9.203235454427835
13	2	采访	7.941374726477294
13	3	了	5.640560361705294
13	4	人民	12.618154385335927
13	5	喜爱	15.478708396891925
13	6	的	1.6026122310527882
13	7	艺术家	13.380352425301822
13	8	。	0.82601534824488
14	1	记者	9.203235454427835
14	2	制作	16.530745289486006
14	3	了	4.1688100069223495
14	4	人民	13.747070983028948
14	5	喜爱	13.58480333603677
14	6	的	0.42396488003531374
14	7	艺术家	12.449205996598053
14	8	。	1.5688458477783627
15	1	他	6.408791996377333
15	2	参与	13.75360678465792
15	3	了	2.1243023909115877
15	4	宗教	12.431908990026404
15	5	引发	15.196400256921116
15	6	的	0.9019704162477495
15	7	战争	11.405960181013825
15	8	。	0.9170274685875341
16	1	他	6.408791996377333
16	2	建造	16.517372237206473
16	3	了	1.7688600468340923
16	4	宗教	15.3700164075792
16	5	引发	16.832422098944825
16	6	的	1.875603155414666
16	7	战争	11.565575563136115
16	8	。	1.4304804694573363
17	1	她	8.324534752268313
17	2	批评	11.481962896658985
17	3	了	5.2606010797896765
17	4	她	2.6696754580438977
17	5	爱	13.448870055179132
17	6	的	2.2598278203538413
17	7	儿子	8.534182945313262
17	8	。	1.5546093386566326
18	1	她	8.324534752268313
18	2	改正	19.601651369778157
18	3	了	0.8776392606287331
18	4	她	5.237047773650811
18	5	爱	14.86424326355985
18	6	的	3.441657355174378
18	7	儿子	9.015113969741577
18	8	。	1.5043653809507944
19	1	我	5.782587890090463
19	2	结束	15.051186184497721
19	3	了	0.645554055528482
19	4	我	6.604541972102702
19	5	正在	8.654933008238306
19	6	进行	5.9733278943525505
19	7	的	0.34822903704643693
19	8	谈话	8.267770778520457
19	9	。	2.6342279371102464
20	1	我	5.782587890090463
20	2	表扬	18.905349612112317
20	3	了	2.5256076881212373
20	4	我	3.891559552172481
20	5	正在	9.69520037827004
20	6	进行	7.185379437105411
20	7	的	1.3144757251535637
20	8	谈话	9.501030621310903
20	9	。	4.138603274840712
21	1	他	6.408791996377333
21	2	买	15.466736214190258
21	3	了	1.5600693494754303
21	4	这些	9.402470649903506
21	5	我	12.114393439263232
21	6	喜欢	9.202635242348329
21	7	的	1.13476007907569
21	8	笔	13.310415959522572
21	9	。	2.2857436063576415
22	1	他	6.408791996377333
22	2	种	16.337591334141962
22	3	了	4.3652669025120545
22	4	这些	7.571297974905814
22	5	我	14.66279034789909
22	6	喜欢	7.7222077020728435
22	7	的	0.7258310543999187
22	8	笔	13.705057839489555
22	9	。	0.8779705688505146
23	1	他	6.408791996377333
23	2	提出	10.227384924006062
23	3	了	3.4397042105251394
23	4	很多	7.433811971502834
23	5	他	11.714504049095524
23	6	不	8.184933097996065
23	7	理解	9.244705074639597
23	8	的	0.5201657459810178
23	9	问题	4.108566131224805
23	10	。	8.076353950370354
24	1	他	6.408791996377333
24	2	申请	13.434627449774895
24	3	了	2.750460382523915
24	4	很多	8.264086549037959
24	5	他	11.036757065830503
24	6	不	9.858993467149908
24	7	理解	10.266900585266846
24	8	的	0.6443129599192687
24	9	问题	5.767482147180935
24	10	。	3.5427628576066468
25	1	这	5.690293743934793
25	2	款	13.295141001193452
25	3	药	12.300100190490706
25	4	治疗	11.99676717677205
25	5	了	7.430498578467365
25	6	医生	13.54140308703169
25	7	诊断	18.185334123113705
25	8	的	3.171211561330196
25	9	他	15.687135425528183
25	10	的	3.6213357748198263
25	11	疾病	11.085191102704641
25	12	。	1.7922197900476533
26	1	这	5.690293743934793
26	2	款	13.295141001193452
26	3	药	12.300100190490706
26	4	缓解	14.012153523464956
26	5	了	1.7309308313353853
26	6	医生	15.186687424729698
26	7	诊断	16.28660944478505
26	8	的	5.445220349248316
26	9	他	16.865016955301286
26	10	的	3.038608531615651
26	11	疾病	9.712065116747056
26	12	。	1.0970305000640934
27	1	我	5.782587890090463
27	2	看	8.471035325419695
27	3	着	4.97361202921943
27	4	我	4.5651899192817496
27	5	想念	13.37074991102109
27	6	的	5.3062789650323765
27	7	奶奶	13.801590870571395
27	8	的	6.995250899489008
27	9	面容	14.366889397342824
27	10	。	8.461214737956581
28	1	我	5.782587890090463
28	2	听	10.257211610440491
28	3	着	5.257991811293252
28	4	我	4.42288614937382
28	5	想念	15.086810429420101
28	6	的	3.9533344125520173
28	7	奶奶	13.015125982975718
28	8	的	8.261425056162977
28	9	面容	14.8998175718109
28	10	。	9.16867736624404
29	1	学者	15.215674390641588
29	2	发现	10.42130923341514
29	3	了	5.199271972714996
29	4	这个	8.731569400464121
29	5	古人	17.769273231399787
29	6	留下	15.62095964670754
29	7	的	4.415177633519875
29	8	规律	14.511375237157992
29	9	。	1.53121351452657
30	1	学者	15.215674390641588
30	2	发明	14.417925617868566
30	3	了	1.7051556290477485
30	4	这个	11.268414575163199
30	5	古人	16.214784826565683
30	6	留下	16.111573078138512
30	7	的	4.223918558852361
30	8	规律	13.8061091419695
30	9	。	1.1712482529277821
31	1	母亲	13.142537710860243
31	2	准备	11.7511221026103
31	3	了	4.969490733289863
31	4	儿子	9.7901295575432
31	5	喜欢	15.28470926220976
31	6	的	6.73647244362698
31	7	晚饭	12.924145049052768
31	8	。	1.9652013672303497
32	1	母亲	13.142537710860243
32	2	责备	16.808205755526966
32	3	了	6.755459652832684
32	4	儿子	10.309200814523415
32	5	喜欢	16.26628186867667
32	6	的	7.703826075321253
32	7	晚饭	13.456786842128267
32	8	。	1.3145780379088592
33	1	孩子	13.720208736706814
33	2	培养	13.447184556637096
33	3	了	5.484529802116956
33	4	这个	9.364344131410967
33	5	母亲	12.039263018545512
33	6	欣赏	16.321739541908542
33	7	的	0.9866722323534844
33	8	特长	16.541193049276117
33	9	。	0.7311244536068386
34	1	孩子	13.720208736706814
34	2	改正	18.42821082676297
34	3	了	1.1781266664843386
34	4	这个	9.679348363293954
34	5	母亲	12.354089064421139
34	6	欣赏	17.98943339266755
34	7	的	1.143847613293488
34	8	特长	17.141914883624636
34	9	。	0.5756860837535385
35	1	政府	10.147098089724315
35	2	设立	10.713167508877012
35	3	了	2.044409208838541
35	4	媒体	13.128219756395808
35	5	提倡	15.304569594113659
35	6	的	2.906519278399415
35	7	项目	12.406773209911897
35	8	。	11.365266310188716
36	1	政府	10.147098089724315
36	2	引发	15.053625507513084
36	3	了	1.1957374065733752
36	4	媒体	10.866962496778182
36	5	提倡	14.494695843953096
36	6	的	3.558195060017745
36	7	项目	15.791028878247708
36	8	。	2.0229022805680614
37	1	我	5.782587890090463
37	2	回忆	11.88310227798789
37	3	了	3.734008765131012
37	4	同学	15.944704867704374
37	5	提到	14.60132048266101
37	6	的	9.392000354227413
37	7	之前	14.248370115221327
37	8	的	9.687595555395376
37	9	经历	11.427010950707086
37	10	。	4.660599652408578
38	1	我	5.782587890090463
38	2	帮助	13.810732365242716
38	3	了	3.9989701227254137
38	4	同学	14.676473466515212
38	5	提到	14.950667546089207
38	6	的	11.347058101128063
38	7	之前	14.848194074234016
38	8	的	11.052808312349597
38	9	经历	11.280548471830343
38	10	。	3.4054745635411052
39	1	花园	18.776553241612216
39	2	长满	17.63535566553796
39	3	了	5.239168649937177
39	4	爷爷	17.127129497461524
39	5	种	13.865872792796758
39	6	的	0.5195797463553191
39	7	草	14.327236805683441
39	8	。	3.4629757211846197
40	1	花园	18.776553241612216
40	2	吸引	12.541951799889937
40	3	了	3.391960675363361
40	4	爷爷	17.302303479425838
40	5	种	10.885515994772256
40	6	的	4.33520845221085
40	7	草	14.492149028813174
40	8	。	2.638497221338625
41	1	雨水	16.77152904427704
41	2	清洗	18.130709733017955
41	3	了	3.753882560706984
41	4	父亲	15.90431318768006
41	5	建造	15.276367784045249
41	6	的	3.6235442207450603
41	7	大楼	13.844821268055341
41	8	。	7.623718264286424
42	1	雨水	16.77152904427704
42	2	灌溉	15.571604427976137
42	3	了	5.932003610382196
42	4	父亲	16.400218704086775
42	5	建造	16.267113243889327
42	6	的	1.5079666106252176
42	7	大楼	13.00163604127819
42	8	。	1.0856492313413781
43	1	我	5.782587890090463
43	2	听从	19.86106172869539
43	3	了	4.073399787017973
43	4	母亲	10.233320870460329
